,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
585,77,121.90213086961144,10.0,0.05307475991877946,308.18068524163414,1.0,0.988448515515921,164.70909547796307,1.5,0.9255073991692828,91.15247218096069,1.5,0.4890954371991878,232.96749745418393,1.5,0.40324683187946436,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,585,Policy0,dikesnet
586,47,287.7315513948327,1.0,0.273087152701712,230.03859473151806,1.0,0.4717754549955952,129.16296949193475,1.0,0.87554946161616,95.19254948284372,1.0,0.1435756129463504,124.36112623578393,1.0,0.2100420440956381,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,586,Policy0,dikesnet
587,42,65.03987366958553,1.0,0.6124591305502937,171.66932663713212,1.0,0.9228927526209114,210.40129374604976,10.0,0.6363969729725008,31.271188807149993,1.5,0.7664742836164636,111.91560231872774,1.5,0.9017041611945245,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,587,Policy0,dikesnet
588,112,144.2613573131291,1.0,0.8448191038787413,220.96951474025087,1.0,0.05261421665024898,313.6832807090078,1.0,0.2869262409398643,289.52975089468566,1.5,0.8715418664426899,37.81745834597525,1.0,0.4187271083545647,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,588,Policy0,dikesnet
589,79,298.44927571446965,10.0,0.6886268736904405,125.24761733172099,10.0,0.9769630875587527,97.01036684279464,1.0,0.8349187430280524,268.0747887106397,1.0,0.05441908591435888,71.17023067576102,10.0,0.013568918207599399,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,589,Policy0,dikesnet
590,80,102.30801546641578,10.0,0.6323585294202088,231.91561026730355,10.0,0.404082476657273,33.54545235431426,1.5,0.910030046809676,272.68593826848496,1.5,0.5872607007793904,151.49760664675946,1.5,0.9617095228247222,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,590,Policy0,dikesnet
591,3,277.37402432785433,1.0,0.7472670013364652,242.390635584283,1.0,0.9797273922336955,231.2836237085065,1.5,0.5528238665118502,102.99104853559686,1.0,0.8391877395678519,324.8014015914512,10.0,0.6189917632270288,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,591,Policy0,dikesnet
592,47,271.0459195610612,10.0,0.12389543859588213,248.16886687645177,1.0,0.5861648167844553,161.62929929962485,1.0,0.3078636944580042,298.673511699868,1.0,0.6277995953761204,316.38696746459095,1.0,0.5041519811225637,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,592,Policy0,dikesnet
593,123,172.87366276816593,1.5,0.6364387041346204,97.97406996484138,1.5,0.7903545452099663,319.1063353124235,1.0,0.8652155261720769,77.46559212532796,1.0,0.23886376835477818,260.92881784848,1.0,0.16899561055185314,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,593,Policy0,dikesnet
594,25,231.65542132189626,1.0,0.7629029144529366,166.85523901329483,1.0,0.4979495786283187,186.18260800538704,1.5,0.6947082156417405,137.14346487935381,10.0,0.5163106543544856,269.89782992508447,10.0,0.13032047372369615,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,594,Policy0,dikesnet
595,19,90.9377293412745,10.0,0.9833349823107228,305.9572142903987,1.0,0.9132601846945662,178.02952852695472,10.0,0.9458152827904721,238.0220976758508,1.0,0.8088610583305713,314.30237911411206,10.0,0.861387451996306,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,595,Policy0,dikesnet
596,128,158.37579141818622,1.0,0.6396205718355771,124.53997504651717,10.0,0.503537156126724,229.29686860514312,1.5,0.9374917133276611,90.15069468659469,1.5,0.8022716395748803,55.117754460443024,1.0,0.09085370135018513,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,596,Policy0,dikesnet
597,101,275.17358263741704,1.0,0.3918968997222441,307.8784351991686,1.0,0.47076394306706504,211.40844814030856,10.0,0.8675153473777687,221.04738385210072,1.5,0.24235269774472487,121.18252450216593,1.5,0.7747387938825935,1.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,597,Policy0,dikesnet
598,101,57.49461987363337,1.0,0.0774650294460258,48.67955670800741,1.5,0.6050525897151855,175.30243506706265,1.5,0.5875240736474601,344.39032626346363,10.0,0.3491159448852875,91.57924047020346,1.0,0.8052788743046639,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,598,Policy0,dikesnet
599,91,324.7738205554996,10.0,0.5160259164094511,160.99031291471562,1.5,0.3681140798819149,333.4087267205719,1.5,0.9460691623722782,46.69280049109475,1.0,0.45784511072421014,287.6222717702714,10.0,0.273249318991308,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,599,Policy0,dikesnet
600,41,265.259771499977,1.0,0.36505319466516933,103.69540210668438,10.0,0.39208444350934224,149.8541958468781,1.0,0.1756958615315421,166.66338819914824,1.5,0.4305732713439422,104.65223688010866,1.5,0.44415752249103085,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,600,Policy0,dikesnet
601,58,285.97915718202313,1.5,0.6456564996129426,40.716858558422054,1.5,0.17560440540039857,201.44355234962234,1.5,0.22005417348112452,120.75430046646618,10.0,0.639388783064713,101.94792631897201,10.0,0.5810228323308745,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,601,Policy0,dikesnet
602,82,210.18701099055784,10.0,0.7067977882858729,49.18237332770834,1.5,0.5479067841996506,48.36491998887926,1.5,0.5634526069518458,63.65839182187589,1.5,0.7306363065618776,69.19320569285784,1.0,0.041555169713848046,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,602,Policy0,dikesnet
603,98,336.92500498794624,1.0,0.4276227250234059,326.4100951180712,10.0,0.7661400042096181,110.24840901448485,1.0,0.6389827550659047,87.83831157918803,1.5,0.23173673842392206,157.1438948743554,1.0,0.17533990137222905,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,603,Policy0,dikesnet
604,104,276.131144287719,1.5,0.06004887856443047,297.5980844936482,10.0,0.640372902140843,227.6172535059229,10.0,0.24835984964829752,213.27324884516747,1.5,0.7233292958642967,126.81861278640086,1.5,0.6975885652295456,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,604,Policy0,dikesnet
605,5,303.2682153305375,1.5,0.6729362401561075,66.82266358026234,1.0,0.7312769922875249,192.98256019604995,1.0,0.2366797447654936,57.45143094208829,10.0,0.08220614700045696,82.43506456549562,1.5,0.45203562725439456,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,605,Policy0,dikesnet
606,38,49.433457913322876,1.5,0.8672710035355334,64.3909856560415,1.5,0.40959838918243924,255.26614702477826,1.5,0.1074718305840001,258.4700595919174,1.0,0.13902486982865703,183.70029873372874,10.0,0.11450381834016618,4.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,606,Policy0,dikesnet
607,47,98.88701338874428,10.0,0.2438295998028458,271.02585939577796,1.0,0.18699497563467093,184.64645403294372,1.0,0.07587249449960462,102.28791105627623,10.0,0.7274428326749328,184.78550202944075,1.0,0.32629231317786833,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,607,Policy0,dikesnet
608,127,258.8356494227811,1.5,0.9995158122919562,186.90558705262782,10.0,0.9041799284253276,213.86458522785676,1.5,0.4431355572920092,269.9724858281319,1.5,0.582858345160571,325.5580172267387,1.5,0.8785525160943891,1.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,608,Policy0,dikesnet
609,98,301.49501099814745,10.0,0.05669320033742158,304.94391382375784,1.0,0.05348514317584121,273.12090741407866,1.5,0.6712554183086732,199.9954224594433,1.0,0.5287218172020992,220.92658808692062,10.0,0.9925226928069067,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,609,Policy0,dikesnet
610,3,45.59863882170421,1.5,0.49161759365278573,46.07435852650558,1.5,0.5264617441577552,123.79767070066646,10.0,0.7471924233565024,182.87473829702319,10.0,0.29393205974420644,119.12773340920427,1.0,0.9884397759547832,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,610,Policy0,dikesnet
611,120,295.73418879745856,10.0,0.5520538498828998,74.85511452303543,1.0,0.01638731122525384,316.1873824533273,1.5,0.3671360402943475,290.1667550106333,10.0,0.7510974653968772,285.5912348291627,1.5,0.7270694336162512,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,611,Policy0,dikesnet
612,108,302.5206452692113,1.0,0.06991884867745013,208.9108112663968,1.0,0.5348265539772943,189.27078183268375,1.0,0.19682571800291487,199.18676761113787,1.5,0.39778407507837854,64.89333052106176,1.0,0.33997456461894,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,612,Policy0,dikesnet
613,32,317.98725747784556,10.0,0.8880082503978988,165.08643634814493,10.0,0.01708935312760482,222.36335805211152,10.0,0.2724110967114675,264.9392427337963,1.0,0.511436666093122,77.08933794683645,1.0,0.8263003214588397,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,613,Policy0,dikesnet
614,85,69.10619352503696,10.0,0.18215723912640588,227.74381967012684,1.0,0.37750497544098666,91.64455804412543,1.5,0.5600926118281768,32.877312904432706,1.0,0.8698544872201402,107.08551100222854,1.0,0.4023508159603639,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,614,Policy0,dikesnet
615,73,195.01200713682638,1.0,0.3629768571500308,288.8793451536912,1.5,0.9565219547976697,122.92665772575334,10.0,0.13991628634420064,283.9330066518164,1.5,0.7784163914708732,171.4145512680073,10.0,0.3330445428122798,4.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,615,Policy0,dikesnet
616,43,343.20227110576917,1.5,0.00960602322484748,174.40985915009333,10.0,0.1906111600152074,301.19673070472413,10.0,0.8101190462620246,66.45757862349039,1.5,0.450522763063284,107.76505467473088,1.5,0.6791441920131261,3.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,616,Policy0,dikesnet
617,60,278.04291089237483,10.0,0.42376776708493086,337.6607076874543,10.0,0.9737943689541043,243.40283916083587,10.0,0.8456714227393833,197.5896994138638,1.0,0.5911819215179234,303.94596558737976,1.0,0.5744989281049688,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,617,Policy0,dikesnet
618,1,172.6067999806096,10.0,0.6688790493063308,200.84101546783285,1.0,0.601133305970494,166.14188510998915,10.0,0.46049085374433085,209.77947349418113,10.0,0.98199131009909,342.141731734178,1.5,0.5192375051539363,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,618,Policy0,dikesnet
619,118,226.28863194588857,10.0,0.5317077081379934,309.3100881623518,1.0,0.5058272492410009,242.6422442289758,1.5,0.06241263961730666,97.68280652560668,1.5,0.3263207091474903,343.6855495786655,1.0,0.18803062958120118,2.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,619,Policy0,dikesnet
620,44,168.71032891874387,10.0,0.48563996848691027,323.5556175030992,1.0,0.7923024394727337,84.78120193040426,1.0,0.6638889637997565,293.98519096052627,10.0,0.12218035114451922,74.46708927766205,10.0,0.31759645991543806,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,620,Policy0,dikesnet
621,23,215.60672162770967,10.0,0.9134154589992374,307.46720397198504,1.0,0.9285884991537829,306.02850175398095,10.0,0.2818914800056677,233.05880248239077,10.0,0.8059651226040823,36.84943594572165,1.5,0.10666221075597541,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,621,Policy0,dikesnet
622,3,145.6439878214128,1.5,0.9520158503219487,52.81238898919551,1.5,0.1238208212261858,55.58534072415459,1.0,0.380868221151882,212.7510631428528,1.5,0.3214463539923695,147.1163196758732,1.5,0.8292852234832241,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,622,Policy0,dikesnet
623,69,223.71339330790047,1.5,0.45161861790082475,67.85092294227547,1.0,0.1017030469963039,51.52172147824361,1.0,0.4781169274538142,76.3768217103887,10.0,0.0031780156730229314,57.951340588857654,1.5,0.641104290879153,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,623,Policy0,dikesnet
624,35,191.81728055914363,1.5,0.044072486463422086,141.7183352893852,1.0,0.25473073710117644,300.8608898538239,10.0,0.4388043027958278,31.753074619555463,10.0,0.3252153852505683,220.0617421312941,1.5,0.5401467508414844,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,624,Policy0,dikesnet
625,123,222.35389076856336,1.0,0.27588940209686136,102.17544154163235,10.0,0.6703890208800958,189.38010710007921,1.0,0.5859387208456579,79.77977756100094,1.0,0.08088799407046159,229.31378409969335,1.5,0.26458570560126804,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,625,Policy0,dikesnet
626,81,287.0675033322026,10.0,0.7941618536057797,73.41968038954673,1.0,0.44241319711485766,78.59443381093706,10.0,0.8957431201456266,33.52148023216851,1.5,0.5342391995351896,246.87165599434834,10.0,0.7922128145423142,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,626,Policy0,dikesnet
627,69,319.87234545046243,1.0,0.7220960575016541,75.44989635512945,1.5,0.5195600352494076,342.52676141394915,1.5,0.4993310489693878,302.929390003224,10.0,0.8038379166556615,135.27999102761981,1.0,0.5410313328720703,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,627,Policy0,dikesnet
628,104,222.74571321118077,10.0,0.37498494773605634,146.7120787416731,10.0,0.315695690995092,296.15254705160214,1.0,0.7703027635712357,68.96216744354277,1.0,0.7832007612324466,163.35900983345286,10.0,0.7146653421733525,4.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,628,Policy0,dikesnet
629,75,102.6737630275373,10.0,0.8922726509558109,316.45130983752233,1.5,0.46918508015994387,91.93954874964747,10.0,0.8668644219522689,291.9711230216176,1.0,0.29220604906174436,349.9100195684485,1.5,0.7819153641685752,4.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,629,Policy0,dikesnet
630,124,151.41356070821647,10.0,0.4163666198586492,240.2389741625336,1.5,0.9756443765033742,240.48442239465075,1.5,0.45669430193561455,166.2591237710746,1.5,0.3511885741128401,287.19974894761816,1.5,0.4148490187335411,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,630,Policy0,dikesnet
631,101,294.17323556117066,1.0,0.11671717145390231,310.18343666957935,1.5,0.7798256425521878,269.3246181181272,1.0,0.654310072949261,183.6416773470047,10.0,0.4465269656301107,186.2089250418572,1.5,0.44610884540456563,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,631,Policy0,dikesnet
632,49,99.1928723697982,1.0,0.456225295369328,150.12151934298956,1.0,0.9749064776086795,260.3950462722735,1.0,0.9034231313271167,286.0208087101627,1.5,0.4029470108528578,187.74564972370302,1.0,0.1841052273221643,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,632,Policy0,dikesnet
633,110,237.18452036459348,10.0,0.480415892227215,330.0502471135842,1.5,0.5395913661411033,86.11664045347598,10.0,0.057987679017583206,325.16945606833065,10.0,0.35544082607371524,73.95368279234484,10.0,0.29836601000849605,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,633,Policy0,dikesnet
634,125,135.12645235143805,10.0,0.6708415271663217,34.17332170591913,1.0,0.7126078029238709,165.3161229134508,1.0,0.5553770348485665,233.60055494083616,1.5,0.9244256340552229,100.57576588236289,10.0,0.08157287555496417,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,634,Policy0,dikesnet
635,21,255.47401678246507,1.5,0.6001426902110656,190.83845693756643,1.0,0.7404370421748562,338.0206524756147,1.5,0.006606132468944538,183.15962785794244,1.0,0.6623789571708067,148.52696084159254,1.0,0.20695368433504993,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,635,Policy0,dikesnet
636,46,323.96116783672267,10.0,0.432727675210314,125.71223959625326,1.5,0.9727272707213996,148.13534410022052,10.0,0.05840574596292591,194.00519011529101,1.0,0.12866066070793458,298.75850182079154,1.5,0.9199578598775122,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,636,Policy0,dikesnet
637,78,38.18555809672313,10.0,0.6975056553261179,250.39001216838318,1.5,0.9583803077713668,280.7508711961531,10.0,0.34669766702349286,292.80508383696224,1.5,0.5407514851474041,179.34482463691162,1.5,0.6444042650550859,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,637,Policy0,dikesnet
638,41,141.64437065939052,1.5,0.17353100741872043,126.3099239554599,10.0,0.3881584224747988,348.4837378096846,1.0,0.08385332845583328,339.5759136256111,1.5,0.882171309280123,105.73988666786937,1.0,0.7566425188902646,2.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,638,Policy0,dikesnet
639,92,165.77707723395827,1.5,0.149055257284072,313.1983663405099,1.5,0.4832161533006898,171.04864947956762,10.0,0.9116858520515606,181.04196597178773,1.5,0.4721434269694496,81.54200800575622,10.0,0.7800870774692195,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,639,Policy0,dikesnet
640,96,319.3602270633659,10.0,0.17444147062543877,284.9094474301174,10.0,0.8607166250626095,247.5992253064648,10.0,0.09169943317767122,263.93423680953134,1.0,0.6882727161948219,219.26492154498249,10.0,0.30858999591981906,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,640,Policy0,dikesnet
641,10,52.919611913381374,10.0,0.4127981490977015,76.36757712034151,10.0,0.9651237507857519,134.4511532318704,1.5,0.8277865445896002,177.88188940774185,1.5,0.463902273357957,265.16579803727836,1.0,0.8242841024910985,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,641,Policy0,dikesnet
642,85,286.4987526856926,1.0,0.20931428904205593,282.7358000437678,1.0,0.5110917914064872,348.7296094333258,10.0,0.6871895493049824,70.24080633072766,1.0,0.04413636521197788,339.7583868426956,10.0,0.40411342618202073,4.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,642,Policy0,dikesnet
643,66,96.62267062677373,1.0,0.9018684178513341,266.477228262709,10.0,0.8021041011661056,348.04610092296053,1.5,0.8611634852819765,114.15606150832005,10.0,0.3373310254731191,230.69828051547154,1.5,0.1554349136492439,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,643,Policy0,dikesnet
644,101,179.21498146548925,10.0,0.6423247899704055,206.69438749055755,1.0,0.15603804854081707,182.9222457831684,1.5,0.5751998239138171,212.47490596591544,1.5,0.1548666033962973,249.6669958478218,1.5,0.3116601402737141,4.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,644,Policy0,dikesnet
645,83,116.67625501437,1.5,0.8963768076828432,90.87713572862299,1.5,0.6313673009022801,117.83717621757879,10.0,0.37996859871895194,33.04922323795901,1.5,0.7169302590304762,323.4998774804445,1.0,0.11702412452104113,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,645,Policy0,dikesnet
646,11,176.42266352040366,1.0,0.10952451651658449,261.66769751340985,10.0,0.6457159826417399,54.48563003908991,10.0,0.492504638659246,299.03020255215483,1.0,0.05644707201621519,318.7679529931513,1.5,0.3985885676694845,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,646,Policy0,dikesnet
647,129,217.2207510365723,1.0,0.07198505625715884,267.67595629243203,1.0,0.8185510561410944,212.46881328376062,10.0,0.3191372577728681,349.40041237076963,10.0,0.27781766955445397,236.18865363527846,1.0,0.911174795379553,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,647,Policy0,dikesnet
648,21,224.975305682418,1.0,0.2276704890227825,141.30284164095735,1.5,0.3179949952060627,117.26919110798734,1.5,0.5198057195905661,261.35060151404804,10.0,0.80757039100644,76.98913056564356,1.5,0.5614499976236427,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,648,Policy0,dikesnet
649,92,329.33759644180867,10.0,0.21796544571457074,318.7254040399879,1.5,0.08512290694559425,169.6395758158096,1.0,0.26298421509629577,62.1261183882977,1.0,0.3464710555429948,54.283547601826655,10.0,0.18604574300804114,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,649,Policy0,dikesnet
650,105,235.1313624378019,1.0,0.7105774348099451,316.1935386451826,10.0,0.4114566269978341,245.23012588450914,10.0,0.061343812102525,157.40615164668253,1.5,0.7990828902608875,210.9506098568882,1.0,0.003577238196207942,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,650,Policy0,dikesnet
651,7,96.38012430017359,10.0,0.9538441287806031,274.2353733373641,10.0,0.30303746600949705,33.31618464907093,1.5,0.6090329932593126,153.3522359861769,1.5,0.8919213781124945,210.30500769898893,10.0,0.014047946374088403,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,651,Policy0,dikesnet
652,108,269.53262808988853,1.5,0.1868872811961536,200.06654346555447,10.0,0.020337613240194778,46.39625523701622,1.5,0.3607226502699895,240.21292607087886,10.0,0.5081807409855374,159.7007482097509,1.0,0.5785480617670772,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,652,Policy0,dikesnet
653,119,263.85173617901876,1.5,0.5592729146112841,220.4169047953929,1.0,0.07600762247186975,79.29323393353371,10.0,0.670397693099495,215.7729579995891,1.5,0.9726497888971875,167.62420012349696,1.0,0.595214414328336,3.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,653,Policy0,dikesnet
