,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1 Total Costs,A.1_Expected Number of Deaths,A.1_Expected Annual Damage,A.2 Total Costs,A.2_Expected Number of Deaths,A.2_Expected Annual Damage,A.3 Total Costs,A.3_Expected Number of Deaths,A.3_Expected Annual Damage,A.4 Total Costs,A.4_Expected Number of Deaths,A.4_Expected Annual Damage,A.5 Total Costs,A.5_Expected Number of Deaths,A.5_Expected Annual Damage,RfR Total Costs,Expected Evacuation Costs
1070,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,4,6,7,0,6,0,6,0,9,0,7,7,7,1,1,212649028.4929304,0.0,0.0,78624557.78223091,0.014578627352601263,12579454.342126034,81078228.60264628,0.0,0.0,32304948.475029543,0.0,0.0,108628166.34997386,0.0,0.0,583100000.0,0.0
1071,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,7,0,5,0,0,0,0,0,1,0,2,5,125475141.84558643,0.0,0.0,148478841.59446153,0.0,0.0,73321372.41934478,0.16243740221869113,73321372.41934478,16892151.3672332,0.006612514137771426,10571351.05756696,254208452.9454242,0.20404344387263657,187404174.922124,84600000.0,0.0
1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,1,1,0,6,7,0,1,0,0,5,37255203.23710208,0.0,0.0,146625455.40111637,0.009455790310304713,7956896.797998438,83093727.1227771,0.06756002436778413,30322717.992592715,22258486.725668453,0.0,0.0,325199540.3066644,0.3136830370305691,288522864.4663699,0.0,0.0
1073,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,2,7,6,2,6,0,0,0,4,0,0,60717312.84309486,0.0,0.0,136507789.2913178,0.017904000666189912,15277813.420846706,99599968.85895519,0.0,0.0,6979352.325885203,0.00444023915040678,6979352.325885203,33377116.55719709,0.0,0.0,205800000.0,0.0
1074,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,7,0,1,7,167998324.4972297,0.14405054547230028,167998324.4972297,134019162.59001866,0.002987188999045499,2549822.09088675,24243960.91870804,0.05325055707545788,24243960.91870804,14545616.521847295,0.0001680280758596802,283964.7403480466,308399998.45045453,0.25735512332108784,237659140.64751452,256100000.00000003,0.0
1075,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,5,3,5,0,0,2,10,6,6,0,0,1,0,2,1,174617949.37465692,0.0,0.0,61143142.40875916,0.021582551653271092,18324726.737261366,141903977.42546806,0.0,0.0,14026435.31312888,0.004829583258809246,7705635.003462637,283090256.0382261,0.2506473679853361,228734491.29069492,758400000.0,0.0
1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,3,5,1,7,1,7,0,1,3,2,6,98290947.15345286,0.005762021818892012,55999441.49907657,216979080.5076381,0.0,0.0,87130108.52368915,0.0012937384454704106,4880424.421159182,22258486.725668453,0.0,0.0,120508553.26703915,0.0016391185053737524,12012775.302503828,0.0,2121.972231712486
1077,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7,1,3,0,6,1,0,0,0,7,6,6,7,5,0,164837270.4882678,0.0,0.0,120688460.19483678,0.009225751050539566,7855859.176619638,41044548.125035524,0.09034944285396274,41044548.125035524,49666203.60882454,0.0,0.0,90595441.88119246,0.0,0.0,333100000.0,0.0
1078,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,3,6,2,6,0,6,10,0,0,0,7,6,1,0,1,1,185735918.4681636,0.0,0.0,195555172.2394589,0.0010794854148929306,7754821.555240839,9655307.716158316,0.002537260621206493,9655307.716158316,39968553.87035376,0.0,0.0,359422678.575887,0.04049206025816783,308492707.3753441,742800000.0,25324.145859028016
1079,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,2,0,7,4,6,5,8,0,0,0,0,3,6,90331966.28350797,0.006072153981112572,19108819.780546844,153467755.545609,0.005302093026657218,12645077.545182865,120586816.3180484,0.0,0.0,4223668.6873972,0.0009707940764809907,4223668.6873972,151352897.3926096,0.029555211198123717,76456458.18767324,377300000.0,3762.457408735696
1080,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,5,7,1,0,0,0,0,7,1,2,0,123922014.83441225,0.0,0.0,197333299.89935166,0.009455790310304713,7956896.797998438,65865220.55329262,0.10166459406189861,45565932.925971925,23411418.058066152,0.005706225980640536,9149766.276566902,211746933.26783285,0.17360214088830056,158189117.4989404,217800000.0,0.0
1081,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4,3,1,0,0,1,0,7,7,2,2,107803162.37378535,0.06488394288274613,75108261.27962342,150603437.31523147,0.0006803015019168135,581552.7821303571,30147782.05080803,0.02190982078297475,9848494.423487343,23438824.70272984,0.0016263228841835158,2369039.7673342386,116400603.98191449,0.0,0.0,30700000.0,0.0
1082,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,7,0,5,0,1,0,4,0,3,3,66507014.9338145,0.0,0.0,130155950.12345038,0.0014953756079833496,1222300.2572197192,53236320.17257734,0.05413575175970879,24437923.041968387,20231254.71306638,0.002633498081627475,3883965.9201016966,245187438.24252474,0.19819138480928522,181265442.66294715,169200000.0,0.0
1083,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,2,7,0,7,0,10,3,0,2,0,7,10,10,6,5,0,154345864.93625224,0.0,0.0,174329412.89898664,0.001383862657580935,7855859.176619638,35506050.47191015,0.004387236615368091,13338232.273106394,76139371.54649335,0.0,0.0,85142397.97480127,0.0,0.0,1147700000.0,999.5675365278561
1084,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,3,0,0,0,0,2,6,1,0,1,6,1,0,0,112454988.58836943,0.0,0.0,37935232.63554859,0.04418410855547682,37935232.63554859,82308580.90047325,0.0,0.0,19477432.55771945,8.196243142492101e-05,140084.20996532036,125683379.17835982,0.10875126034497504,100646165.0921861,375000000.0,0.0
1085,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1,1,4,3,2,0,0,7,32694901.094161935,0.0,0.0,96121839.18198179,0.021582551653271092,18324726.737261366,73635495.64465328,0.0,0.0,28640895.65434783,0.0,0.0,324072364.26378846,0.3040701412317638,279878850.7186488,115300000.0,0.0
1086,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,8,7,4,0,3,0,0,0,7,0,8,4,6,2,0,244655825.5624307,0.0,0.0,61704068.8417867,0.016209731776441107,13861369.278686587,54208901.795556426,0.044345298824416804,19987340.057233874,28934130.926558968,8.196243142492101e-05,140084.20996532036,74011736.27191554,0.0,0.0,423600000.0,0.0
1087,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,5,6,1,0,5,0,1,5,6,0,0,1,1,1,0,173111848.8563866,0.0,0.0,67265962.10735892,0.009225751050539566,7855859.176619638,88493738.80547373,0.0,0.0,18189807.54309295,0.0077110601386179605,11869007.233426709,264471353.66281676,0.23443198544543686,213541382.46227384,550900000.0,0.0
1088,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,1,3,7,0,6,0,0,7,1,0,0,1,1,0,7,154372360.49308634,0.0,0.0,83400750.01548116,0.0024150988020647892,17355646.575376283,67998457.90879594,0.002136537425949733,8095013.388691428,15441165.39947771,0.000713412021009701,9120365.089811467,281993243.08882594,0.027557204035451033,211252385.28588593,520200000.0,19050.199200411644
1089,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,3,8,9,0,0,0,6,9,6,6,6,0,76431543.68310125,0.0,0.0,267972458.74147975,0.0,0.0,14532224.358838761,0.031911083935504604,14532224.358838761,55617907.465318896,0.0,0.0,89542814.51096618,0.0,0.0,533000000.0,0.0
1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0,3,6,1,0,0,4,0,0,8,0,1,0,72222705.9376919,0.0,0.0,173252958.3097033,8.972253647900096e-05,611150.1286098596,63255026.171393864,0.009840262081608799,36851646.629087426,20745783.84208055,0.00034235767694557826,4636867.0999196535,386791734.02174467,0.04732279361953485,361754519.93557096,256100000.00000003,30980.121598628022
1091,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,7,4,6,0,3,6,0,0,0,3,3,1,146588659.25632885,0.0,0.0,236400221.7149769,0.0,0.0,84523096.45480675,0.056770931775586675,25596253.96441035,14288338.732714957,0.009168596643723145,14288338.732714957,114595431.87009236,0.02232408676094841,20043945.94931584,84600000.0,0.0
1092,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3,1,0,1,3,7,0,0,1,0,3,6,0,0,0,78453877.84187987,0.0,0.0,176061903.39269027,0.005282690964328988,4477358.437828632,54881927.19757892,0.07588089401088843,34582639.57025824,25644835.629194953,0.002017524679315966,3270107.9884360703,230908227.36210376,0.24935797339623011,230908227.36210376,236500000.0,0.0
1093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,7,2,6,4,7,6,7,0,0,2,2,124806693.77081512,0.0,0.0,178046054.70081264,0.0034040845117096962,7956896.797998438,111587165.10475199,0.0,0.0,30033571.88243507,0.0,0.0,272931785.18242085,0.085271217136561,215858380.16914767,84600000.0,8471.36305964948
1094,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,4,6,0,0,5,3,3,2,0,1,7,66507014.9338145,0.0,0.0,141549360.43236142,0.014728036185158938,12645077.545182865,48754830.40244986,0.044222753903747664,19956433.271840915,26773108.14923481,0.0,0.0,185533586.35465515,0.12361623274044517,114792728.55171512,461900000.0,0.0
1095,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,3,4,5,6,1,0,0,4,6,1,6,7,0,164837270.4882678,0.0,0.0,210680621.06757158,0.0,0.0,35102457.301466525,0.032985377872833545,14803169.674145836,32937161.261814862,0.0,0.0,94338185.77629063,0.0,0.0,199900000.0,0.0
1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,0,1,4,5,1,0,0,0,0,2,0,3,1,105041386.3596108,0.001012025663518762,9554409.890273422,171662286.2648107,0.0011346948372365656,7956896.797998438,65865220.55329262,0.012199751287427832,45565932.925971925,16481846.49608868,0.0006847471176768644,9149766.276566902,218747731.36064905,0.02098750485298788,160703659.2630038,0.0,16659.525452103106
1097,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,1,1,2,1,0,0,0,3,1,0,2,6,0.0,0.0,0.0,126751910.85593049,0.0005599343708183597,3160102.127653199,20299287.62732069,0.0,0.0,18840516.04428647,0.00032303143710031644,3395952.978749861,179218418.50277442,0.017705138144440198,108567119.01321742,267200000.0,7326.820654496558
1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,2,1,0,1,7,0,1,3,0,6,98290947.15345286,0.04801684849076676,55999441.49907657,112891975.88864422,0.020242708305383786,17689736.08615103,66438029.201649114,0.056228898363233824,25145809.919876162,22258486.725668453,0.0,0.0,104888495.48617439,0.03342613082042592,29992056.281238038,0.0,0.0
1099,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,6,6,4,0,1,0,1,3,7,0,0,0,0,5,6,206605892.4244883,0.0,0.0,61812699.481622964,0.0276772531516187,23567577.529858913,84468530.12690154,0.0,0.0,13983913.179593267,0.008839561485265771,13983913.179593267,220942960.6778376,0.14805381583437294,136625083.3296003,333100000.0,0.0
1100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,3,0,0,0,0,6,1,1,0,1,3,85615834.71436134,0.016867094391979365,19108819.780546844,101370526.30354631,0.0007476878039916748,611150.1286098596,55260986.23107439,0.12293791835764474,55260986.23107439,28315898.150827937,0.0,0.0,307362777.3906301,0.27297531752273574,250936899.6471933,256100000.00000003,0.0
1101,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,6,3,0,3,0,0,3,7,1,4,1,7,1,0,0,112454988.58836943,0.0,0.0,49667137.163355686,0.0002667052064307902,1824437.6002555816,90454561.25414468,0.0,0.0,33795874.51261623,0.0,0.0,169153586.99968582,0.018980988241458635,144116372.9135121,290400000.0,11411.22877250241
1102,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,7,0,0,1,0,3,6,0,4,0,32694901.094161935,0.0,0.0,179541441.75286007,0.009455790310304713,7956896.797998438,72207740.99432887,0.11536764812814441,51908453.36700818,24693161.19071871,0.0014264903206065763,2318433.5499598267,183887490.11451453,0.16373491425945075,150510373.55731744,340700000.0,0.0
1103,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,10,6,4,2,1,6,0,1,0,0,1,9,0,0,3,261982022.12752953,0.0,0.0,157364599.94814652,0.0007066477538881288,593124.5574618633,25099775.661952663,0.010464207189960424,4800488.034631976,27965389.38579844,0.0018751282030776346,2880510.1193867205,202656753.68169975,0.18694034783627392,172305227.63931978,1043500000.0,0.0
1104,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,9,9,6,7,8,6,0,4,0,0,7,1,3,2,0,311802246.29243547,0.0,0.0,285470923.06059474,0.0,0.0,31239243.864485808,0.010604473616764296,4835864.3221793715,25695901.919996638,0.002198356913789291,3437415.194328185,119626178.06982061,0.06611412504164822,58771601.6132281,402100000.0,0.0
1105,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,6,1,0,4,0.0,0.0,0.0,100991407.61501405,0.027267775272588567,23194295.170293625,34958311.85819851,0.07737042875667033,34958311.85819851,19477432.55771945,8.196243142492101e-05,140084.20996532036,136738971.25890446,0.08369193492179967,77184115.98393947,556800000.0,0.0
1106,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,8,5,7,3,7,6,5,6,0,1,6,32694901.094161935,0.0,0.0,213476371.8204861,0.0007134877622387197,596128.8193198625,112723554.27543761,0.0,0.0,44342098.30316543,0.0,0.0,326374730.89654934,0.2837146762277402,259687658.58148798,363800000.0,0.0
1107,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2,3,7,5,5,0,0,7,4,0,0,3,0,0,82486364.32617709,0.0,0.0,237392368.97149292,0.0,0.0,51125903.96336706,0.03715678189705212,16904342.22504451,9695195.36216505,0.0,0.0,71760545.80474159,0.04632062301798653,41409019.762361616,833300000.0,0.0
1108,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,7,0,7,0,3,7,6,1,6,0,0,0,0,1,0,154345864.93625224,0.0,0.0,142186873.2781654,0.005568798233088008,13253223.411934726,95956663.8169568,0.0,0.0,7014048.392523635,0.001611986410529796,7014048.392523635,186173792.25509673,0.06274826535113823,161136578.16892302,205800000.0,6934.384232356078
1109,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,3,6,0,0,0,1,0,0,6,6,3,6,2,0,3,3,60717312.84309486,0.0,0.0,55015282.95548944,0.0023638940730349783,16770161.003725383,73376946.57870288,0.0009330106562931316,3566160.683494025,32295782.685246795,0.0,0.0,149617184.52201515,0.011121202220335911,85695188.94243753,710400000.0,8139.825193778151
1110,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0,0,1,3,1,0,0,0,3,0,7,0,0,7,42291505.65437629,0.0,0.0,135946698.93696055,0.005282690964328988,4477358.437828632,44545845.182067156,0.09761996211253857,44545845.182067156,24227584.784522224,0.0,0.0,196620752.97458777,0.1644234522984251,152427239.42944813,369700000.0,0.0
1111,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,3,10,8,6,4,8,6,1,4,0,0,6,1,1,2,7,313042100.5425019,0.0,0.0,245171272.26602507,0.0,0.0,48719427.98939979,0.0002953834647807477,1114534.7489937365,20792144.206461582,3.321104462922633e-05,473080.9998028475,131086806.42416257,0.00377476969325512,28648515.97543731,1561600000.0,2345.593077016606
1112,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,5,1,0,0,1,3,10,6,8,1,1,3,1,0,6,92648501.6727509,0.0,0.0,108284206.78974804,0.024091810791557595,20561559.294629782,151980593.04860815,0.0,0.0,21898586.41832094,0.0,0.0,143871188.29900083,0.08369193492179967,77184115.98393947,774600000.0,0.0
1113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,3,3,3,1,1,0,1,3,7,3,1,0,3,164837270.4882678,0.0,0.0,148158023.88165858,8.972253647900096e-05,611150.1286098596,76800819.71386915,0.009546277721411384,35508600.4320962,36056768.06702294,0.0,0.0,295061241.66058993,0.031340059481782485,238635363.91715315,84600000.0,20680.347349912325
1114,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6,1,3,6,9,6,0,3,0,7,5,6,7,7,0,154220496.58178693,0.0,0.0,285463994.18771136,0.0,0.0,39163709.1079085,0.03300413476745958,14965676.656547124,47102409.48652041,0.0,0.0,100105457.62015328,0.0,0.0,417700000.0,0.0
1115,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,3,0,1,3,3,10,8,0,0,2,5,10,6,6,5,0,76431543.68310125,0.0,0.0,283720131.70953023,0.0,0.0,22167818.198803753,0.0,0.0,56016885.41806601,0.0,0.0,92463480.79202467,0.0010022439233041956,7321082.817223407,735200000.0,553.5662841124433
1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,7,1,3,3,5,3,0,0,3,4,0,1,3,168716123.47310776,0.006774047482410775,65553851.38934999,144997354.31535438,0.00035846267988545987,2549822.09088675,57423135.62296812,0.0,0.0,21003071.958636295,0.0001304583632139779,1826240.9946682106,323412893.2459809,0.034947000759343094,266987015.50254413,0.0,22567.30403840805
1117,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3,0,0,0,0,6,6,0,6,0,0.0,0.0,0.0,104401931.44867152,0.012234841612932798,10415300.850995708,33235063.792557195,0.07274274738337005,33235063.792557195,29274957.468482215,0.0007648748694640158,1290748.2511940121,115133064.43311617,0.08059023137959156,74859392.04939216,492600000.0,0.0
1118,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,4,8,1,0,0,0,0,1,4,2,2,167998324.4972297,0.14405054547230028,167998324.4972297,209689312.2591092,0.0,0.0,20299287.62732069,0.0,0.0,6612438.835600799,0.0001763222063310992,291638.5259345565,98660546.19192025,0.0,0.0,286800000.0,0.0
1119,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,3,1,0,1,7,154290388.65252942,0.014405054547230033,111998882.99815314,43309314.968464136,0.0008840495860563608,5064193.01670008,4833932.106641311,0.0015895218618566594,4833932.106641311,17270804.060204823,0.0001630729540174724,1826240.9946682106,309570609.1378523,0.038814173006118405,238829751.3349123,61400000.0,17409.957908878867
1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,2,0,0,3,1,7,0,8,7,1,2,93254644.73617864,0.04801684849076676,55999441.49907657,147929705.47326633,0.0,0.0,55900979.20144367,0.020429609585604077,9250809.879986852,34642037.493008405,0.0,0.0,111952814.85055783,0.0,0.0,0.0,0.0
1121,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,3,0,0,1,8,0,7,0,6,1,0,1,0,124806693.77081512,0.0,0.0,80913311.90051505,0.04970743701138454,42668189.948751,82060304.65513833,0.0,0.0,20461045.57683276,8.40140379298401e-05,141982.3701740233,369490798.70310557,0.3735947453865587,344453584.61693186,727700000.0,0.0
1122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,6,0,1,1,0,0,4,0,3,1,95486976.46933737,0.0,0.0,100756396.59085745,0.04025164670107983,34711293.15075257,59292362.08810787,0.03993885619855536,18000142.806334917,13347677.351501472,0.002174306053566298,3652481.9893364212,208684521.05207312,0.16354056743323855,150640448.9544279,217800000.0,0.0
1123,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,2,0,0,0,4,4,9,1,1,7,92648501.6727509,0.0,0.0,80175596.3590087,0.04345755446800347,37357180.68751091,34579588.46295074,0.07646627231414557,34579588.46295074,44524642.63188732,0.0,0.0,239534486.5828422,0.1536362342530957,141339139.05381233,643100000.0,0.0
1124,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,6,0,0,0,1,0,1,0,2,7,4,0,0,2,60717312.84309486,0.0,0.0,71451758.7915767,0.03881984697671653,33206636.839812648,28757589.07772915,0.018602697642360076,8458301.450408462,35703641.98932909,0.0,0.0,194352320.19228378,0.17913160330271655,166774090.22462854,935800000.0,0.0
1125,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,3,5,4,3,2,0,1,0,0,1,0,0,5,0,0,3,167798331.6592725,0.0,0.0,88921644.9677647,0.000744265503911829,5199713.445855177,42031644.38149735,0.005727615744859567,21732356.75417667,12323178.640641496,8.973462010109973e-05,1254406.9543870348,202881684.24612138,0.022465266330519634,172530158.2037414,1391800000.0,15352.370180426879
1126,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,6,0,7,1,3,10,1,9,0,0,0,1,1,0,134996357.6629468,0.0,0.0,184298790.75256568,0.0,0.0,131388223.31110719,0.0,0.0,14633166.508166576,0.009541300119409608,14633166.508166576,260641269.65397683,0.2298311793834535,209711298.4534339,738000000.0,0.0
1127,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,3,3,6,5,7,0,0,1,6,7,0,7,4,0,2,6,182478543.38301352,0.0,0.0,73315450.27094865,0.0,0.0,97181355.69822164,0.0002953834647807477,1114534.7489937365,27000723.36229587,3.321104462922633e-05,473080.9998028475,118734244.49872583,0.0062922607013298215,48082945.009168826,1646200000.0,3898.8060821144663
1128,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,7,5,2,7,4,5,1,0,0,0,0,0,3,0,6,192179322.23964384,0.0,0.0,226798343.32886666,0.0,0.0,65953240.17014049,0.10201359046598302,45653952.5428198,9934710.612043187,0.006187016037309444,9934710.612043187,144388541.22137725,0.07759096657083803,69492102.01644088,643100000.0,0.0
1129,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,7,2,0,0,0,6,7,6,7,2,3,107803162.37378535,0.06488394288274613,75108261.27962342,129971736.86367956,0.0028374725695821295,2484063.785414244,9667864.213282622,0.021193624824755456,9667864.213282622,49514218.15716405,0.0,0.0,120153157.44399336,0.0,0.0,61400000.0,0.0
1130,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,7,0,2,1,0,4,6,3,8,0,0,0,0,0,7,115272862.040791,0.0,0.0,102381720.54334325,0.0038035374943168714,8954716.875657264,111452140.77215134,0.0,0.0,10095298.868691597,0.0022898110198081027,10095298.868691597,196620752.97458777,0.05919244282743304,152427239.42944813,236500000.0,6614.507511939936
1131,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,7,1,0,0,8,5,0,2,0,7,9,9,6,6,0,109503342.08350585,0.0,0.0,166723606.33559692,0.008903696086868366,7714406.50668932,22167818.198803753,0.0,0.0,68277579.39109805,0.0,0.0,89542814.51096618,0.0,0.0,910300000.0,0.0
1132,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,6,0,0,0,1,0,0,3,7,0,0,5,7,3,7,60717312.84309486,0.0,0.0,66576709.69568089,0.03312214515758646,28331587.743916832,73311688.95329316,0.024686624522462564,11262713.051919995,12068664.18315285,0.0006203675858037197,999892.4968983912,144434812.27797168,0.0,0.0,544800000.0,0.0
1133,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,4,5,0,3,4,37255203.23710208,0.0,0.0,60728964.96800835,0.021079965147220884,17910549.296510547,35111881.05272595,0.07797932821099134,35111881.05272595,33180617.80632511,0.0,0.0,138425800.59774727,0.07617471793363717,71157334.265171,556800000.0,0.0
1134,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,7,2,0,1,4,3,6,3,1,1,0,7,0,2,6,115272862.040791,0.0,0.0,152602013.76438695,0.003056191337460275,2580129.2312858356,88468682.0009217,0.0,0.0,25855226.628484238,0.0033038366593446727,4785441.693088636,265715642.42936093,0.21324505599660332,195064342.9398039,146000000.0,0.0
1135,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,2,1,4,4,0,1,0,0,6,1,0,6,0,0,4,125145187.56891409,0.0,0.0,97105266.60422453,0.0,0.0,61229228.02204874,0.06560811137977195,29830430.303337127,20432104.285983767,0.0007141236067790159,1094755.9382296407,333381076.266458,0.3268858033172363,300003959.7092609,845300000.0,0.0
1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,0,7,0,3,8,6,0,1,0,1,1,90331966.28350797,0.006072153981112572,19108819.780546844,130155950.12345038,0.0005383352188740058,1222300.2572197192,91020927.13323277,0.020419440202658866,25583576.85362554,20319063.206658736,0.0,0.0,359891668.816873,0.12167907394958088,308961697.6163301,0.0,12694.76580186631
1137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,1,3,1,1,6,0,0,0,0,1,0,0,112454988.58836943,0.0,0.0,139426237.29713035,0.0011346948372365656,7956896.797998438,67850512.1893979,0.004014654560840358,15079503.0592135,14330327.47706117,0.0011056775683912006,14330327.47706117,349496559.8913333,0.042426692390493445,324459345.80515957,217800000.0,28131.347698700054
1138,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,5,0,0,0,0,1,0,0,0,3,4,6,0,3,0,53972506.18695759,0.0,0.0,71280097.33691153,0.013834444898770245,33034975.385147467,37442432.76459822,0.029586386894519,37442432.76459822,35100736.5165644,0.0,0.0,54938592.62066901,0.00945393913270831,24587066.578289025,800900000.0,3010.2828467656605
1139,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,6,0,0,2,0,1,4,1,0,7,5,0,0,4,102192937.55533153,0.0,0.0,60728964.96800835,0.021079965147220884,17910549.296510547,72732131.82663742,0.0024612645388067205,1114468.0818035929,28405522.8338216,8.196243142492101e-05,140084.20996532036,188280148.4014309,0.16700376699659508,154903031.8442338,556800000.0,0.0
1140,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,6,3,6,2,0,0,0,0,0,3,9,66507014.9338145,0.0,0.0,137218957.35478365,0.005302093026657218,12645077.545182865,58517988.01954745,0.0,0.0,4271030.845817359,0.0009892227972329412,4271030.845817359,165555014.20528486,0.029555211198123717,76456458.18767324,679700000.0,3563.1828409792734
1141,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,3,1,0,0,0,0,7,6,3,2,3,0.0,0.0,0.0,147546873.75304872,0.0,0.0,44518568.68305216,0.09751181122057663,44518568.68305216,32242488.092453897,0.0012889831432475458,2056930.7583583365,102057631.72365649,0.005923090950039826,5299123.922502229,492600000.0,0.0
