,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
65,84,144.3893751112278,1.5,0.45368729515982065,58.45764945372242,1.5,0.006696937949369838,123.71845643756333,10.0,0.05657043222259509,38.74171371430114,1.5,0.1548288327337394,45.14084537121232,10.0,0.8144363368936646,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2565,Policy 0,dikesnet
66,12,185.06954253877464,1.0,0.7951192679087283,191.9669744937244,10.0,0.6036200593498879,145.89452346502404,10.0,0.27588190805309865,345.74094125807005,10.0,0.3292864569571627,110.28768502167972,1.0,0.7628906586491506,1.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2566,Policy 0,dikesnet
67,74,282.8966109173117,10.0,0.3462944769651011,141.21457367641358,1.0,0.6857189386485848,298.44747458609993,10.0,0.043213489961014866,102.64855718880996,1.5,0.3509954923747895,182.3379827228067,1.5,0.7274958827074322,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2567,Policy 0,dikesnet
68,67,341.4210704000988,1.5,0.721622722148761,314.96914886093583,10.0,0.5640688343459058,48.658366999976366,1.0,0.13059933742917346,41.05080189766173,1.5,0.8456920988791663,135.13340324010267,10.0,0.905202474591203,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2568,Policy 0,dikesnet
69,37,200.04994387714387,1.0,0.5459248998162278,103.94490087210245,10.0,0.03249704784369069,95.34345124313039,1.0,0.11837541859113627,209.83140889785346,1.5,0.5972239194712614,168.80106065196844,10.0,0.9191360295392329,4.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2569,Policy 0,dikesnet
70,128,147.2706522648768,1.5,0.7406461888155706,349.0437775368139,10.0,0.7041252642459227,309.1163956043173,10.0,0.29311104511473474,348.56551231177565,1.5,0.20219235318607787,165.48324950775577,1.0,0.024815341126671536,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570,Policy 0,dikesnet
71,118,58.00338908883038,1.5,0.7247397620950055,340.1539585030739,1.5,0.3948191397731113,294.17221411411003,10.0,0.24980690291642035,68.96992137203475,10.0,0.1760850986323067,325.87848511240435,10.0,0.8873219390870621,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2571,Policy 0,dikesnet
72,8,39.71761607825924,1.0,0.13531814024149558,300.892764466687,1.0,0.025453448872136783,275.8733394530776,1.5,0.9181830289386518,141.1274626109946,1.5,0.3793078226387114,141.69619981598368,1.5,0.8678897498290377,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2572,Policy 0,dikesnet
73,62,63.34265746062166,1.5,0.2744573609186523,331.0532092759509,1.5,0.3554131042485443,239.34408475147575,10.0,0.5656116461828443,176.60130147783224,1.0,0.7594214469349776,248.035643848184,10.0,0.8433704404879949,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2573,Policy 0,dikesnet
74,118,298.2467683825872,10.0,0.707243932484263,112.3521366211267,1.5,0.312788012624415,172.91567758040554,1.0,0.07236709477400796,151.73397112682022,10.0,0.3165609505089021,322.18062545116663,1.0,0.4597760185310913,3.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2574,Policy 0,dikesnet
75,64,287.00995738309365,10.0,0.920250165299413,71.99365894885827,10.0,0.6343903751934994,328.7166783523571,10.0,0.6759135950218906,135.2931395162135,10.0,0.333737457509511,279.53789681333876,10.0,0.5727615585698329,4.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2575,Policy 0,dikesnet
76,90,175.3413704408798,1.0,0.054088856977862566,173.76602399319512,10.0,0.19994082404102007,108.5225331682497,1.5,0.8918507311942906,114.93547618555597,10.0,0.7182357200665439,65.62583520370971,1.5,0.5756263278727525,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2576,Policy 0,dikesnet
77,73,101.18493665991016,1.0,0.7546285372239068,83.44852439584088,1.5,0.09960314611230293,260.04959002473794,1.5,0.7421650205276165,64.7118699926462,10.0,0.24063217664120604,76.55911023039889,1.5,0.7427137914327678,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2577,Policy 0,dikesnet
78,129,231.4476840274992,10.0,0.5535112044934051,147.32542312172026,1.0,0.9636195033975001,286.9484999443026,1.0,0.052358811696995154,239.86930982662244,1.5,0.2841661129881189,238.90234772310367,10.0,0.009386439423188833,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2578,Policy 0,dikesnet
79,126,99.54618258230113,1.5,0.5956576377072469,115.51796279191628,1.5,0.7695015163505723,262.48646719230544,10.0,0.4119886400613299,183.28340111423935,10.0,0.6797270975751166,87.59050175023765,1.0,0.3930918216847571,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2579,Policy 0,dikesnet
80,38,116.68345273484276,1.0,0.8353311502793619,312.10604390292406,10.0,0.5228450343876434,155.13046976011606,1.0,0.19844281442210787,69.04505938924827,1.0,0.5381635506213445,71.63679567686167,1.5,0.29061997550134305,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580,Policy 0,dikesnet
81,29,338.39909872795084,1.5,0.08327451480266104,96.45665947511267,10.0,0.04925999110491833,147.5585746649275,10.0,0.06820750003755242,225.8253375305694,1.5,0.14803365920987102,307.97300672655444,1.0,0.2349539357044779,4.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2581,Policy 0,dikesnet
82,56,320.3739389682659,10.0,0.026100137473140148,188.4314634572492,10.0,0.9737252538704163,121.30462091407169,10.0,0.29996167173833954,331.2171651457148,1.0,0.8135069012241462,138.01798693926509,1.0,0.616555893342268,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582,Policy 0,dikesnet
83,43,279.81588348113974,1.5,0.09829858053051757,209.16401199459773,1.0,0.3478802888160729,89.1317256830884,1.5,0.8788756842712409,202.9825510893017,1.5,0.019038514515802237,66.17905350216718,1.5,0.5471793696600553,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2583,Policy 0,dikesnet
84,1,84.2297278199406,1.5,0.780611606117171,78.24721366674736,10.0,0.24643457989739642,84.66637573578959,1.0,0.3139172683947132,53.09311977254833,1.5,0.7479316428900337,131.95464970605303,1.0,0.33658705818905277,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2584,Policy 0,dikesnet
85,74,137.95222551516468,10.0,0.3335468138583715,44.75838792892568,10.0,0.6626652063330589,122.49590384969119,1.0,0.4407233354099713,43.76912315688278,1.0,0.4801902487781611,332.36277565504366,1.5,0.5769539224688229,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2585,Policy 0,dikesnet
86,126,111.45428607357856,10.0,0.9612780069555354,171.23691522075077,10.0,0.5076719113288014,77.96728438146157,10.0,0.14026702956720105,220.85350906678087,10.0,0.013501996650354443,81.49499522146367,1.0,0.6662728072083876,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2586,Policy 0,dikesnet
87,39,66.26472558910513,1.0,0.8615285071821674,293.9322180913562,1.5,0.3619773702342504,315.6106903370413,10.0,0.14995318741962607,311.2444186516048,1.0,0.20449362931421697,249.84802464274284,1.0,0.8246190643918918,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2587,Policy 0,dikesnet
88,101,99.03146037303513,1.0,0.9381191782493735,59.454801551747735,1.5,0.5486476981906419,159.19100519916847,1.0,0.09135076332186676,130.03401633983958,1.5,0.7615179720883547,107.54380636656221,10.0,0.5389730617698387,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2588,Policy 0,dikesnet
89,2,262.9437715850984,1.5,0.6698562271640972,144.9645383970364,10.0,0.041489942888098805,187.045729911585,1.5,0.5628429747165234,262.11993740919945,1.5,0.5777178690726166,255.9414219601763,1.0,0.8449525557135347,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2589,Policy 0,dikesnet
90,89,317.7299827956918,1.5,0.7741611775230182,73.75497541007321,1.5,0.8521804283697062,153.27724389816726,10.0,0.0616080332487207,286.8444071627271,1.5,0.5987336464340905,288.70618963842014,1.5,0.10235060629431757,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2590,Policy 0,dikesnet
91,92,325.80946520289007,1.5,0.8326481686310814,212.76828827051827,1.5,0.118538906304022,137.82672602825124,10.0,0.6262877967485232,208.14790857702536,1.5,0.5542374233888354,239.38291048451168,1.0,0.9284201894521719,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2591,Policy 0,dikesnet
92,33,276.3761883721371,1.0,0.7643026361753867,119.2123711094463,1.5,0.8104747192741144,163.93388035496167,1.5,0.9649862203724352,82.48618606165101,10.0,0.06137371957629807,124.87874064768161,10.0,0.6842140909063644,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2592,Policy 0,dikesnet
93,111,261.71214017730586,1.0,0.35632092961702927,285.9435617510014,1.5,0.5248438669090437,286.466594532864,1.5,0.361488504391955,331.75072935740127,1.0,0.8309749785556322,47.110502852398184,1.0,0.9431856097498067,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2593,Policy 0,dikesnet
94,20,208.41930399365114,10.0,0.3888937625958422,313.9086826544301,1.0,0.8505444189684216,116.85504537965402,10.0,0.9951024309957021,173.72910130952815,10.0,0.6373636672411759,305.99721001084515,1.5,0.5143801608944945,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2594,Policy 0,dikesnet
95,95,194.65135702948567,1.0,0.7495305231421644,234.65406347787786,1.0,0.4552583756831183,118.13466793306736,10.0,0.48170480311624153,265.22026256636974,10.0,0.14296267544224828,234.82672891511157,1.5,0.015615511670610064,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595,Policy 0,dikesnet
96,40,122.49992246662727,1.5,0.6704672457471273,159.22714800098998,1.0,0.6366083940263104,184.8054223964391,1.0,0.35549231552869814,259.89933095651384,1.0,0.04055215330811079,173.80788606594624,1.5,0.5528260287359039,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2596,Policy 0,dikesnet
97,5,205.1902065582601,1.0,0.14911876163293286,140.5838216469925,1.0,0.17321124159538803,151.8404852261927,10.0,0.7531953058218873,181.23374294058306,1.0,0.10791491682003736,297.1406787854809,1.5,0.22480966149386486,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2597,Policy 0,dikesnet
98,130,300.29345897319587,10.0,0.8840485769142761,346.50486715029285,1.0,0.9314543655418195,255.0402817614605,1.5,0.7351275600706334,118.09475124577585,1.0,0.7514806254524058,155.71367078762847,10.0,0.5050987373289787,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2598,Policy 0,dikesnet
99,58,321.93151246352176,10.0,0.3933002998618645,137.3022178833915,1.5,0.2828491883550241,312.43787858306797,10.0,0.4839582180491006,97.74269227162355,10.0,0.9017763408197904,122.76350547292878,10.0,0.5005110745754557,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2599,Policy 0,dikesnet
100,20,259.1033940242964,1.0,0.3651677360461404,244.5770255764943,10.0,0.9091001299603081,150.37744566086104,1.5,0.34827398685592703,191.2679590105124,1.0,0.5100613240007428,228.02593483415126,1.5,0.27864483079903923,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,Policy 0,dikesnet
101,128,147.95891236758925,10.0,0.49896865294930315,33.248285614497206,1.0,0.1313544113382103,143.36500958882164,1.5,0.014522169605415946,257.8763815737824,1.5,0.4886572613351572,299.09866829097274,1.0,0.652779281049481,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2601,Policy 0,dikesnet
102,101,38.176600318907504,10.0,0.8735005333694646,219.69699280729571,10.0,0.3984100217132625,331.3837416722799,1.0,0.1653368809601945,72.93325430547972,1.5,0.3906552184248508,201.81246552029654,1.0,0.688930418762163,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2602,Policy 0,dikesnet
103,28,289.8825388486627,1.0,0.6483293388007974,237.7970944518617,1.0,0.8688864097981206,39.56613609570032,1.5,0.26664344862802847,316.6426875610062,1.5,0.7557496977918191,266.13038650377047,10.0,0.9301451803803867,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2603,Policy 0,dikesnet
104,115,194.3871591543263,1.5,0.853548065170778,297.07169499008256,10.0,0.8720131082145093,224.22893499653946,1.5,0.5748880516159453,155.9652834315063,1.5,0.5137060466144728,136.78811331849107,1.0,0.6495150023154049,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2604,Policy 0,dikesnet
105,129,254.0425303120942,10.0,0.7931307181373672,343.3999027879892,10.0,0.09403452063190554,139.02943350574077,1.0,0.25174904009078025,305.9846821186997,1.0,0.1459271115975373,90.07208988558963,1.0,0.693291953483913,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2605,Policy 0,dikesnet
106,53,251.3191253021246,1.5,0.572857038337215,207.30766629256857,10.0,0.18965881679087448,93.41941914919042,1.5,0.7648470310322012,252.43408000296733,1.5,0.9153056618108798,155.0556494531728,1.0,0.26415296866101634,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2606,Policy 0,dikesnet
107,21,255.7367235140916,1.5,0.21055933476438393,52.90206833294545,1.5,0.3582037365532338,87.14225046846954,1.5,0.21795691952870797,290.4672215836415,10.0,0.5885715287596066,296.3123291656633,1.0,0.6072650885917708,4.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2607,Policy 0,dikesnet
108,75,247.3960886605211,10.0,0.8496595717670072,181.60952118011187,10.0,0.5943797342374028,324.5272918863231,10.0,0.6857930816214488,139.0441378715085,1.5,0.020087414674699433,120.2953042033957,1.5,0.793454790755443,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2608,Policy 0,dikesnet
109,58,86.0719304944157,10.0,0.9006978134812409,224.4271364185931,10.0,0.7328761203754943,216.88966844174703,10.0,0.22816687327501026,40.26322145236355,1.0,0.768177397989765,92.83640397699614,1.0,0.7580358429190615,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2609,Policy 0,dikesnet
110,72,216.8416671220341,1.0,0.06825394871297721,84.49471548095732,1.5,0.5844000106334305,263.03541587672794,10.0,0.9588884554368967,155.19049989133833,10.0,0.9611679030212693,86.81293909563621,1.0,0.5456710785106189,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2610,Policy 0,dikesnet
111,5,146.89237451109938,1.0,0.6015506855825794,96.71008287418023,1.5,0.7408842715803582,334.5148624590815,1.5,0.9567051570038883,143.4479365761443,10.0,0.2219385431542641,246.94758942767095,1.0,0.13039262974504076,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2611,Policy 0,dikesnet
112,84,172.3336207550786,10.0,0.767335645952372,106.25805644605619,1.0,0.3897889670845076,140.52495891809957,1.0,0.6347595590165733,341.2586164750811,1.5,0.8367139219960865,339.12359770055855,10.0,0.4912322443789911,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2612,Policy 0,dikesnet
113,99,279.13096024477557,1.0,0.10886829307546056,167.11347223419406,1.5,0.9663348487146838,60.640336243217845,1.5,0.9114780826912188,193.5908931287361,1.5,0.780788077943174,130.002834137678,10.0,0.8830508082512107,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2613,Policy 0,dikesnet
114,45,156.8535601332519,1.0,0.010544678842700382,55.430158719149034,10.0,0.8822393654766734,172.5506480160583,1.5,0.24342991010213896,98.27841153788447,1.5,0.21680664191793955,108.96020998470603,1.5,0.8848315248416199,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2614,Policy 0,dikesnet
115,22,232.23500408728546,10.0,0.6948912355367759,303.9467692857068,1.0,0.5702698906685932,261.9174237433472,1.5,0.8056470615605847,80.0837461053213,1.0,0.9397537668140554,194.31724375802074,1.0,0.5303137989048919,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2615,Policy 0,dikesnet
116,53,96.02468754321278,1.0,0.6987225922637283,165.12450683500273,1.0,0.32158497434131206,221.088486011284,10.0,0.8804575842743286,139.80783773449815,10.0,0.437210970108922,211.4647322756021,10.0,0.9563252809935605,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2616,Policy 0,dikesnet
117,120,311.85489034937854,1.5,0.604327462227703,109.9163963885599,1.0,0.7156171469027373,292.1432179122197,1.5,0.7851472998255982,271.56558524684846,10.0,0.6636921488435612,346.35567450699176,10.0,0.2730474749402411,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2617,Policy 0,dikesnet
118,87,257.4602872818698,10.0,0.31712991428020226,130.70727465137338,1.0,0.1743123372545928,207.1579269045164,1.0,0.03761279703906312,32.04463617795205,1.0,0.23584787936392246,40.98016958545158,1.0,0.09003229543249461,2.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2618,Policy 0,dikesnet
119,0,107.61414257583996,1.0,0.3911697234894738,271.1167288732233,1.0,0.1917786580986399,131.71739872091496,1.0,0.6313625193208097,58.63957375467534,1.0,0.8994093630369273,311.0277859572231,1.0,0.7613873579969699,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2619,Policy 0,dikesnet
120,94,290.77745693820424,1.5,0.021187427803703147,58.14568726314286,1.0,0.24076065303285193,148.2316821927804,1.0,0.9928856350184615,339.69224833580375,1.0,0.11767474914987444,36.5654561838131,1.0,0.013627431393478738,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2620,Policy 0,dikesnet
121,79,73.8440717238245,1.5,0.5430923778155339,77.19644536816062,10.0,0.3367740371590534,82.94467315343935,1.0,0.2226826814693624,298.0200584834811,10.0,0.12221502680155173,226.6432707792259,10.0,0.27543545607478415,1.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2621,Policy 0,dikesnet
122,33,58.414860895399535,1.5,0.8835490054113725,31.984827920967422,10.0,0.2054039216009938,236.73920432112297,10.0,0.29504889720975697,278.14771415434626,1.0,0.42889376423593256,56.66318391661058,10.0,0.8978220397387081,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2622,Policy 0,dikesnet
123,72,187.76444808038693,10.0,0.1817351223555619,314.6427573960667,1.5,0.17188169150455515,103.55573845032646,1.0,0.15535422690658465,293.3985931036244,1.5,0.3185948785093104,253.42892105990484,1.5,0.9880540422004531,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2623,Policy 0,dikesnet
124,21,72.67029419807935,10.0,0.9534688335127401,313.3706271212779,1.0,0.7710324157284081,304.38213796661813,10.0,0.8480136571213392,186.2173638948662,1.5,0.07384497672482948,40.422278025753634,1.5,0.17013191434131852,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2624,Policy 0,dikesnet
125,57,88.2802820914294,10.0,0.40880569015744334,338.02070866216354,1.5,0.5187957098712443,300.5632658909183,1.5,0.6084130440232002,317.13887031431125,1.0,0.5634425552795175,164.14766480393885,1.5,0.13766002140353314,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2625,Policy 0,dikesnet
126,43,193.30526792869873,10.0,0.3679305961192353,115.05912844367579,1.5,0.5437625805368527,31.24892461238204,1.5,0.6411555461246059,188.3898517042826,1.5,0.3348365555876758,298.7922785418983,1.5,0.6947921288928345,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2626,Policy 0,dikesnet
127,19,204.27867451135143,10.0,0.7856044105336758,215.84145452582754,1.5,0.7652997274738976,188.94536478697427,10.0,0.15908104718198696,93.46736203882502,1.5,0.793674485103856,147.75619062011492,1.5,0.4352837216763315,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2627,Policy 0,dikesnet
128,6,322.6292898216743,1.5,0.09608293962369979,216.33936721007035,10.0,0.2718874134783633,273.7309604075123,1.5,0.7629672452536265,88.10493642566877,1.5,0.7278097572747667,289.256535771876,10.0,0.7653544963223305,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2628,Policy 0,dikesnet
129,61,237.4445685822879,10.0,0.5639673208549494,193.01574783079354,1.0,0.790713283693073,228.1159306722538,1.0,0.773844366083257,281.4313603431025,1.0,0.10056864437623475,234.72591274861242,1.5,0.9938901457568996,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2629,Policy 0,dikesnet
130,52,186.50451353690596,10.0,0.05080506608589375,60.90049101208705,1.0,0.36993340642730344,271.97210551565445,1.5,0.5379177275632357,260.91448448430265,1.0,0.6647429601711269,301.82704059279837,1.0,0.7063077522837033,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2630,Policy 0,dikesnet
131,98,244.91382945554807,10.0,0.12262353860086364,188.76754750039217,1.0,0.8957367707580088,345.0100277487716,1.5,0.9917689310118674,35.65640352869498,10.0,0.8321235026445024,53.52513025783706,10.0,0.6139856446439687,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2631,Policy 0,dikesnet
132,5,139.92846946921034,10.0,0.5267541884323359,123.69539234995281,1.0,0.35782538848413054,278.6144509068606,10.0,0.7378740302613245,252.78859416493276,1.0,0.6701462772309388,187.37669278112023,10.0,0.02149324090147096,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2632,Policy 0,dikesnet
