,Unnamed: 0,A.5_Expected Number of Deaths,A.5_Expected Annual Damage,Expected Evacuation Costs,Expected Annual Damage,Total Investment Costs,Expected Number of Deaths
76351,76351,0.0,0.0,0.0,219449795.16003504,28798397.130608942,0.0880391407694077
76352,76352,0.2335087176836431,304871506.2287461,0.0,403755707.3481722,28798397.130608942,0.3137624985274843
76353,76353,0.0,0.0,0.0,281629273.90241235,28798397.130608942,0.1538587099047172
76354,76354,0.0370527177104548,46397394.72086855,0.0,235404355.47379625,28798397.130608942,0.191911808224188
76355,76355,0.0,0.0,0.0,2510408213.4131155,28798397.130608942,1.7431718771673432
76356,76356,0.0,0.0,0.0,1850732701.9457932,28798397.130608942,2.96397481851022
76357,76357,0.0,0.0,0.0,424785397.371788,28798397.130608942,0.3200156571662872
76358,76358,0.0,0.0,0.0,2516709770.461364,28798397.130608942,1.748675980247215
76359,76359,0.1458754579897795,146680363.8098486,0.0,224726862.1549692,28798397.130608942,0.2275046423833185
76360,76360,0.0,0.0,0.0,2215239841.9606705,28798397.130608942,1.7195785678837645
76361,76361,0.0,0.0,0.0,473410293.93311775,28798397.130608942,0.2793669266181742
76362,76362,0.0,0.0,0.0,2893069589.176117,28798397.130608942,1.8711569852318592
76363,76363,0.0,0.0,0.0,170937541.51446122,28798397.130608942,0.1977397425995941
76364,76364,0.0,0.0,0.0,2500208396.2743225,28798397.130608942,2.145007725672494
76365,76365,0.0,0.0,0.0,1150207843.551777,28798397.130608942,0.8108273725677821
76366,76366,0.0,0.0,0.0,200026154.85568368,28798397.130608942,0.1232098832580237
76367,76367,0.4280433146398705,425279119.7169151,0.0,544388905.8378546,28798397.130608942,0.5290273893603267
76368,76368,0.0,0.0,0.0,216724312.20350105,28798397.130608942,0.2226100495447364
76369,76369,0.1793378612798055,147498578.47301367,0.0,309986469.28162384,28798397.130608942,0.3258971884706101
76370,76370,0.0,0.0,0.0,2702680595.262987,28798397.130608942,1.7939203196271842
76371,76371,0.0,0.0,0.0,413982592.5439727,28798397.130608942,0.3605325271556928
76372,76372,0.0,0.0,0.0,2420861511.8712,28798397.130608942,1.790120228677155
76373,76373,0.0003988446170696,410708.378389911,0.0,141677748.1798742,28798397.130608942,0.0906506511910673
76374,76374,0.0,0.0,0.0,2630894113.306574,28798397.130608942,1.5243398266106825
76375,76375,0.0,0.0,0.0,149942277.7017597,28798397.130608942,0.085909395141937
76376,76376,0.0,0.0,0.0,3007105495.136464,28798397.130608942,1.8688658358704648
76377,76377,0.0,0.0,0.0,336031308.6909884,28798397.130608942,0.2151088903192047
76378,76378,0.0,0.0,0.0,2555856905.712744,28798397.130608942,1.781461606497119
76379,76379,0.2212227784776143,228480096.7355882,0.0,2654201195.198216,28798397.130608942,2.0139535677933718
76380,76380,0.0,0.0,0.0,3004334570.4702573,28798397.130608942,1.770254402111838
76381,76381,0.0,0.0,0.0,2351580080.3058124,28798397.130608942,1.7262817364553291
76382,76382,0.0,0.0,0.0,36111787.34837592,28798397.130608942,0.0286519126589863
76383,76383,0.0,0.0,0.0,2876893246.704509,28798397.130608942,1.7815611590147522
76384,76384,0.0,0.0,0.0,2128855637.651159,28798397.130608942,1.7650600612318748
76385,76385,0.0,0.0,0.0,2890131461.3221965,28798397.130608942,1.7918356467704213
76386,76386,0.0,0.0,0.0,2504527855.1180124,28798397.130608942,1.8653100460827896
76387,76387,0.0043708022980327,5217692.927049346,0.0,2703287584.4763303,28798397.130608942,1.7490261219097012
76388,76388,0.1905860161900631,193731701.2645616,0.0,305812736.22845745,28798397.130608942,0.2775378378344538
76389,76389,0.0,0.0,0.0,2839387694.934756,28798397.130608942,1.7524640230035675
76390,76390,0.0,0.0,0.0,70868247.73242085,28798397.130608942,0.0624383328470558
76391,76391,0.0,0.0,0.0,2889758087.334116,28798397.130608942,1.7915458835814595
76392,76392,0.0,0.0,0.0,2818417891.2722325,28798397.130608942,1.8171001522249444
76393,76393,0.0,0.0,0.0,1612407522.418883,28798397.130608942,3.391699175879217
76394,76394,0.0,0.0,0.0,2637380578.029128,28798397.130608942,1.7928893954451
76395,76395,0.3804837858854882,356053989.54314685,0.0,1263791819.3095498,28798397.130608942,1.1926412096461878
76396,76396,0.0,0.0,0.0,623477159.0631759,28798397.130608942,0.7908126847529655
76397,76397,0.2310598691202248,319944981.66258,0.0,3711893958.862493,28798397.130608942,2.0493233730975167
76398,76398,0.4284073045170831,484170825.7374565,0.0,521746121.5832295,28798397.130608942,0.4616179074954538
76399,76399,0.4282387728397385,458811531.211278,0.0,559513341.9199187,28798397.130608942,0.5040890434068384
76400,76400,0.0117849915619413,10333103.6710669,0.0,500436529.1598178,28798397.130608942,0.5586963264385648
76401,76401,0.0314830276307115,40341945.19403826,0.0,2487819952.4439206,28798397.130608942,1.720540594261456
76402,76402,0.0,0.0,0.0,861086256.4407432,28798397.130608942,0.8583089689424878
76403,76403,0.4952790211625369,569977908.3981953,0.0,696929745.615404,28798397.130608942,0.594835935116221
76404,76404,0.7662131168965138,838167410.1409221,0.0,1289519654.6510186,28798397.130608942,1.1323146075643906
76405,76405,0.0740246105263916,86940924.82650195,0.0,140087103.02606723,28798397.130608942,0.1219306407702895
76406,76406,0.4257729944805046,529912477.11101294,0.0,685741376.3453662,28798397.130608942,0.5323459070443537
76407,76407,0.0687086075073029,81245538.39739245,0.0,166848319.00977868,28798397.130608942,0.1313156524078068
76408,76408,0.0,0.0,0.0,1972446468.5659904,28798397.130608942,3.435832666964079
76409,76409,0.0,0.0,0.0,210798575.6837051,28798397.130608942,0.1310283745081759
76410,76410,0.0204628435462749,26449377.898004137,0.0,3011929734.5600634,28798397.130608942,1.7783221920002683
76411,76411,0.0,0.0,0.0,175888604.48663616,28798397.130608942,0.1301814761338185
76412,76412,0.0,0.0,0.0,3348335483.191766,28798397.130608942,1.7856809178966442
76413,76413,0.00796149163108,8322014.631918456,0.0,269752786.1221699,28798397.130608942,0.2589059043495968
76414,76414,0.3911664465624282,370154658.61478233,0.0,533182542.009273,28798397.130608942,0.5357019041391952
76415,76415,0.9986848365333914,1327639579.1018825,0.0,1708234808.483785,28798397.130608942,1.2479390439853728
76416,76416,0.0,0.0,0.0,671264071.7225949,28798397.130608942,0.7945436922617254
76417,76417,0.0618226835907089,47675729.05343452,0.0,147553936.69358134,28798397.130608942,0.1450403521876899
76418,76418,0.0282780042741489,25763584.661094237,0.0,706883702.1065276,28798397.130608942,0.7332990383514114
76419,76419,0.0,0.0,0.0,513723474.6433728,28798397.130608942,0.3148952015669453
76420,76420,0.0,0.0,0.0,2994709565.96113,28798397.130608942,1.9919447755193576
76421,76421,0.3353490176034483,319167011.0782497,0.0,459013689.8012445,28798397.130608942,0.4891559881825937
76422,76422,0.1851901915013581,194811020.244883,0.0,447424081.73276216,28798397.130608942,0.4362777312294998
76423,76423,0.0,0.0,0.0,206664535.75213817,28798397.130608942,0.1989909551554295
76424,76424,0.3000338689036913,325086488.9729992,0.0,441584867.5458707,28798397.130608942,0.373606910635645
76425,76425,0.0,0.0,0.0,925323332.4776384,28798397.130608942,0.6619730644668765
76426,76426,0.0,0.0,0.0,587265002.5288639,28798397.130608942,0.7040902097388315
76427,76427,0.0,0.0,0.0,233736900.71455675,28798397.130608942,0.2647809573968804
76428,76428,0.0,0.0,0.0,3626244482.442355,28798397.130608942,2.1885154844304653
76429,76429,0.0,0.0,0.0,523176871.70965445,28798397.130608942,0.4439281679460739
76430,76430,0.0,0.0,0.0,669209007.8248829,28798397.130608942,0.7909326406592836
76431,76431,0.0,0.0,0.0,2766561708.365305,28798397.130608942,1.7940240426852363
76432,76432,0.0,0.0,0.0,469930165.6815065,28798397.130608942,0.2373186577954533
76433,76433,0.1773456834355463,166973408.67453176,0.0,1101899472.941549,28798397.130608942,0.927141673291579
76434,76434,0.0654761890536231,77949605.68456717,0.0,130129247.00540236,28798397.130608942,0.0926147369819137
76435,76435,0.0,0.0,0.0,2421995888.528424,28798397.130608942,2.117447246120118
76436,76436,0.0,0.0,0.0,4325555746.832186,28798397.130608942,2.4321664003133963
76437,76437,0.0023759230370449,2240419.7456270484,0.0,2058231819.6487367,28798397.130608942,1.748620983714139
76438,76438,0.0,0.0,0.0,191539404.9533261,28798397.130608942,0.1548995212804781
76439,76439,0.0019294794274017,2689392.172489722,0.0,1148231739.7772045,28798397.130608942,0.6187560926820725
76440,76440,0.0,0.0,0.0,1683315718.7676651,28798397.130608942,1.5376018382579624
76441,76441,0.0,0.0,0.0,2236229130.110407,28798397.130608942,1.7953267905787444
76442,76442,0.0300020303003703,25813985.80285687,0.0,121759522.67647491,28798397.130608942,0.1283000649680591
76443,76443,0.0323631394635855,36688839.829818025,0.0,155040829.05884427,28798397.130608942,0.1114755181494857
76444,76444,0.0586974980455955,50434902.46466341,0.0,79256377.68576065,28798397.130608942,0.0910798567604435
76445,76445,0.0,0.0,0.0,743450192.8633251,28798397.130608942,0.6849890513703056
76446,76446,0.0946706677416337,119230786.68792523,0.0,211383576.8787172,28798397.130608942,0.148827682606606
76447,76447,0.0,0.0,0.0,298184809.60657,28798397.130608942,0.2699055130798941
76448,76448,0.1538402051826086,179044135.3257162,0.0,244814158.0822627,28798397.130608942,0.2128417406402663
76449,76449,0.0,0.0,0.0,2188210161.229775,28798397.130608942,1.7471016899175744
76450,76450,0.631804062000512,861163035.4832056,0.0,1432275427.373592,28798397.130608942,0.9418345128656102
76451,76451,0.0,0.0,0.0,574979482.131955,28798397.130608942,0.299199595546363
76452,76452,0.0,0.0,0.0,58834284.88073681,28798397.130608942,0.0634228654490916
76453,76453,0.552753175513867,659940569.4163593,0.0,716533167.0464985,28798397.130608942,0.5945706129368
76454,76454,0.0,0.0,0.0,221369580.51661468,28798397.130608942,0.2093645668771639
76455,76455,0.0,0.0,0.0,3030461329.4419303,28798397.130608942,2.1405823106182478
76456,76456,0.1028637456812105,131314031.77464274,0.0,277522185.52133656,28798397.130608942,0.1932487455935758
76457,76457,0.0,0.0,0.0,450737450.8863388,28798397.130608942,0.3605024802682893
76458,76458,0.0,0.0,0.0,2627632938.957237,28798397.130608942,1.7316052574211218
76459,76459,0.0612207839362842,70371935.63265188,0.0,2924916566.800878,28798397.130608942,1.825438220502969
76460,76460,0.0,0.0,0.0,485348205.5382936,28798397.130608942,0.5641916410117563
76461,76461,0.0,0.0,0.0,1752850580.8443508,28798397.130608942,1.2358946419418564
76462,76462,0.7610029167746428,992005218.2453324,0.0,1088577865.513717,28798397.130608942,0.8419496471947282
76463,76463,0.0,0.0,0.0,883342877.7529098,28798397.130608942,0.7984072043910474
76464,76464,0.0,0.0,0.0,2548756361.5738764,28798397.130608942,1.7766732963471266
76465,76465,0.0,0.0,0.0,179257666.6136368,28798397.130608942,0.1387625514597154
76466,76466,0.0,0.0,0.0,553955799.3524213,28798397.130608942,0.4578832547366341
76467,76467,0.0,0.0,0.0,2456117334.3133035,28798397.130608942,1.7729466960941258
76468,76468,0.0,0.0,0.0,2861578631.179814,28798397.130608942,1.769673639033202
76469,76469,0.2158986044419827,293404811.41727,0.0,419822434.0028864,28798397.130608942,0.2894999718423533
76470,76470,0.0,0.0,0.0,4086949509.986232,28798397.130608942,2.2812229825039805
76471,76471,0.0,0.0,0.0,276092754.08635616,28798397.130608942,0.2284190044206383
76472,76472,0.0,0.0,0.0,154844127.31824592,28798397.130608942,0.1320490879807912
76473,76473,0.4512446260718886,558775444.6268636,0.0,591813289.6652,28798397.130608942,0.4805854954524854
76474,76474,0.0,0.0,0.0,1956095836.011489,28798397.130608942,1.782108914861118
76475,76475,0.1313626644833066,156012010.89565453,0.0,2977366174.2549624,28798397.130608942,2.1568705463843543
76476,76476,0.0,0.0,0.0,248734826.70848867,28798397.130608942,0.2638272919742477
76477,76477,0.0,0.0,0.0,2294575762.7509484,28798397.130608942,1.5156817430154852
76478,76478,0.5009083632139069,410451584.1306798,0.0,520073604.9056932,28798397.130608942,0.714477316916927
76479,76479,0.0,0.0,0.0,88080163.21414481,28798397.130608942,0.0617441712955975
76480,76480,0.0049093071913524,5751541.018180836,0.0,970231278.1534004,28798397.130608942,0.8078893107170667
76481,76481,0.0,0.0,0.0,88866888.55018212,28798397.130608942,0.0833027247442091
76482,76482,0.224101993425271,211069985.77766144,0.0,304664826.323375,28798397.130608942,0.3288414007477409
76483,76483,0.0,0.0,0.0,2480052182.1315365,28798397.130608942,1.8298855633116256
76484,76484,0.022443457586706,23146310.43521216,0.0,210101693.42926595,28798397.130608942,0.2075238509296262
76485,76485,0.0,0.0,0.0,2863518803.165895,28798397.130608942,1.7711796372437263
76486,76486,0.0228177950614631,31827718.62479015,0.0,265571479.10666373,28798397.130608942,0.1477879229415242
76487,76487,0.0085701063849478,10991432.708132263,0.0,517688570.35025966,28798397.130608942,0.3221618982549061
76488,76488,0.5565885047726502,709949024.1256566,0.0,1198663777.9949667,28798397.130608942,0.8853317983813993
76489,76489,0.1541656066032581,150381493.798014,0.0,176747684.46522358,28798397.130608942,0.1834657130493745
76490,76490,0.6931818998674435,757717734.8827713,0.0,888713130.5756185,28798397.130608942,0.7977665048590924
76491,76491,0.0,0.0,0.0,1117946639.714433,28798397.130608942,1.4656726989359696
76492,76492,0.0308604015128159,25526895.48671856,0.0,717807679.7992605,28798397.130608942,0.8514073456901229
76493,76493,0.0,0.0,0.0,2560868239.747351,28798397.130608942,1.9226758501536545
76494,76494,0.0,0.0,0.0,547122243.6545058,28798397.130608942,0.338225961348355
76495,76495,0.0076759116496009,8826398.985473845,0.0,88330977.17007951,28798397.130608942,0.0834317143574429
76496,76496,0.0702014168014497,111667050.87725843,0.0,1262418077.0746686,28798397.130608942,0.8683999542139293
76497,76497,0.0553031522766107,75707918.11302881,0.0,3074185068.806176,28798397.130608942,1.8208809955713536
76498,76498,0.0,0.0,0.0,120300097.12076324,28798397.130608942,0.1166655666768055
76499,76499,0.0288937691869826,25714165.57237593,0.0,2125680503.9710968,28798397.130608942,1.8220993980003324
76500,76500,0.0,0.0,0.0,750513304.0374715,28798397.130608942,0.806774180003712
76501,76501,0.5247414118023165,559041474.3846089,0.0,820150307.4617078,28798397.130608942,0.7202806250027796
76502,76502,0.0,0.0,0.0,255444064.3788892,28798397.130608942,0.2623365969945853
76503,76503,0.0,0.0,0.0,2129160322.3419576,28798397.130608942,1.8183992151229884
76504,76504,0.0,0.0,0.0,2101950971.5340865,28798397.130608942,1.7953267905787444
76505,76505,0.0,0.0,0.0,2565823937.3330736,28798397.130608942,2.1448160420190283
76506,76506,0.0,0.0,0.0,189483647.3362661,28798397.130608942,0.1346455959173598
76507,76507,0.0,0.0,0.0,1098734759.9169288,28798397.130608942,0.9889844857100898
76508,76508,0.1778950410487167,152799487.14116693,0.0,168097775.01230288,28798397.130608942,0.193592395143612
76509,76509,0.0,0.0,0.0,458760934.2895342,28798397.130608942,0.3664966612667787
76510,76510,0.0,0.0,0.0,52226593.68136112,28798397.130608942,0.0412054086074481
76511,76511,0.0,0.0,0.0,2697448592.8255663,28798397.130608942,1.7890536373327248
76512,76512,0.1983571548450963,222790547.2684233,0.0,267267311.0321626,28798397.130608942,0.2343873737384842
76513,76513,0.0,0.0,0.0,3147491610.747236,28798397.130608942,1.5607796388939503
76514,76514,0.0,0.0,0.0,92553908.13064677,28798397.130608942,0.0637110577767207
76515,76515,0.1466957717677449,135685722.5792228,0.0,191471276.39748532,28798397.130608942,0.2596441197389752
76516,76516,0.0314422502364377,42117143.45301428,0.0,1545580781.2588594,28798397.130608942,2.2585704245612783
76517,76517,0.0,0.0,0.0,622408900.0306779,28798397.130608942,0.4114940864659149
76518,76518,0.0273668505594062,32686059.112968974,0.0,2922105187.1318955,28798397.130608942,1.817333515512178
76519,76519,0.0334031105753806,35357312.32280246,0.0,841589262.7596092,28798397.130608942,0.768044371924222
76520,76520,0.0,0.0,0.0,2707154383.321069,28798397.130608942,1.7520430307724115
76521,76521,0.0,0.0,0.0,2492959780.9392247,28798397.130608942,1.7279328608090103
76522,76522,0.0,0.0,0.0,192773574.68704087,28798397.130608942,0.1103465351873256
76523,76523,0.0811288075249179,87691147.61577712,0.0,266332207.426206,28798397.130608942,0.2166325471899478
76524,76524,0.0,0.0,0.0,104183145.56280436,28798397.130608942,0.0792982011169435
76525,76525,0.0,0.0,0.0,2960905000.7049727,28798397.130608942,1.8480522333499885
76526,76526,0.0,0.0,0.0,663117428.3795599,28798397.130608942,0.8860061148338808
76527,76527,0.0,0.0,0.0,1015660344.68112,28798397.130608942,0.8277835175137948
76528,76528,0.0,0.0,0.0,1858522315.1693635,28798397.130608942,1.5506835695203585
76529,76529,0.0,0.0,0.0,2092925772.0684648,28798397.130608942,1.7856809178966442
76530,76530,0.0,0.0,0.0,2918748758.251746,28798397.130608942,1.9827642306035316
76531,76531,0.1493946956607197,187168702.05701932,0.0,512432818.34373975,28798397.130608942,0.3820624286224687
76532,76532,0.0,0.0,0.0,3393899911.648669,28798397.130608942,1.81764826648392
76533,76533,0.6012884689854003,655699163.7539464,0.0,1341644019.2221718,28798397.130608942,1.1173312014095922
76534,76534,0.0,0.0,0.0,2776828222.7872334,28798397.130608942,1.7711796372437263
76535,76535,0.0,0.0,0.0,126383163.21319984,28798397.130608942,0.1137400943256871
76536,76536,0.1659899062624535,179630111.37867856,0.0,435912361.720798,28798397.130608942,0.3916600384170198
76537,76537,0.0,0.0,0.0,2641538682.6586165,28798397.130608942,1.739503094814024
76538,76538,0.4112386023852268,364565032.7459278,0.0,393880371.9646946,28798397.130608942,0.4396423666383608
76539,76539,0.0245307855098486,22065471.24642577,0.0,2215286712.921003,28798397.130608942,1.8386238826234291
76540,76540,0.0,0.0,0.0,147332448.10061935,28798397.130608942,0.0981676693147078
76541,76541,0.0,0.0,0.0,1085609606.934714,28798397.130608942,0.8709003954345287
76542,76542,0.0,0.0,0.0,1508279757.6875658,28798397.130608942,0.9352152850461928
76543,76543,0.0,0.0,0.0,2381751842.793417,28798397.130608942,1.744736274695738
76544,76544,0.0394700813319078,54504923.71268066,0.0,359135795.18647355,28798397.130608942,0.3005659184630063
76545,76545,0.0,0.0,0.0,1153927229.3303971,28798397.130608942,0.894406444356257
76546,76546,0.0,0.0,0.0,232015956.36726487,28798397.130608942,0.1674531582889918
76547,76547,0.0,0.0,0.0,2256981180.151669,28798397.130608942,1.760806355379449
76548,76548,0.0,0.0,0.0,48649332.73559509,28798397.130608942,0.0315691644889958
76549,76549,0.0,0.0,0.0,2855631128.023039,28798397.130608942,1.7650600612318748
76550,76550,0.0,0.0,0.0,2376019785.2502165,28798397.130608942,1.7401959508730576
76551,76551,0.0,0.0,0.0,2681888988.05184,28798397.130608942,1.771010056778057
76552,76552,0.2427048349473714,255789439.23790315,0.0,314233560.5112542,28798397.130608942,0.3012869822502684
76553,76553,0.0,0.0,0.0,3136586702.9370623,28798397.130608942,2.381158468248307
76554,76554,0.0,0.0,0.0,328552483.43500274,28798397.130608942,0.2681530084203989
76555,76555,0.0,0.0,0.0,118426192.65187109,28798397.130608942,0.0790772627279233
76556,76556,0.0,0.0,0.0,2377270664.071214,28798397.130608942,1.7390113105517386
76557,76557,0.0,0.0,0.0,390531245.68285465,28798397.130608942,0.3816607179721007
76558,76558,0.0,0.0,0.0,279898865.3203454,28798397.130608942,0.1566076329206173
76559,76559,0.0,0.0,0.0,2864365341.1130786,28798397.130608942,1.771836756966476
76560,76560,0.0,0.0,0.0,3072832532.4513416,28798397.130608942,1.7865492358080377
76561,76561,0.0,0.0,0.0,719208096.4336516,28798397.130608942,0.3979227457850272
76562,76562,0.0,0.0,0.0,3224518902.724824,28798397.130608942,1.9044736698136484
76563,76563,0.0,0.0,0.0,215386110.75467923,28798397.130608942,0.1511815585682472
76564,76564,0.0345141971227025,32887118.809814483,0.0,151751823.0971759,28798397.130608942,0.1131043011059292
76565,76565,0.0,0.0,0.0,3169966230.7723627,28798397.130608942,1.7965494760710214
76566,76566,0.0,0.0,0.0,2422398285.56716,28798397.130608942,1.7915429864373609
76567,76567,0.0,0.0,0.0,2946796341.359849,28798397.130608942,1.81073994737458
76568,76568,0.0,0.0,0.0,3673362327.239661,28798397.130608942,2.401175342784579
76569,76569,0.0,0.0,0.0,3130180457.665322,28798397.130608942,1.824141869106572
76570,76570,0.0,0.0,0.0,2556777341.9488664,28798397.130608942,1.7438639403144198
76571,76571,0.0,0.0,0.0,547845795.4719479,28798397.130608942,0.3788262972811284
76572,76572,0.0,0.0,0.0,120315894.70197448,28798397.130608942,0.0698328169931494
76573,76573,0.0,0.0,0.0,958281649.6704748,28798397.130608942,0.6351960393230528
76574,76574,0.0475766944204271,37557650.697945744,0.0,63442393.49679288,28798397.130608942,0.0799209681167879
76575,76575,0.4032935972118524,558327539.8347988,0.0,803313354.0510569,28798397.130608942,0.543398988238127
76576,76576,0.2321971534057318,213734439.39692077,0.0,299541241.9557451,28798397.130608942,0.3255332063027958
76577,76577,0.0,0.0,0.0,3046771246.5600047,28798397.130608942,1.7589939247136352
76578,76578,0.0,0.0,0.0,1914102138.0434048,28798397.130608942,1.3136782502724778
76579,76579,0.0,0.0,0.0,1339062413.3894224,28798397.130608942,1.2527507180458066
76580,76580,0.1525437045893689,230227120.29685292,0.0,376671632.5560191,28798397.130608942,0.2545132451129002
76581,76581,0.0,0.0,0.0,3024499643.540037,28798397.130608942,1.8013767510935232
76582,76582,0.0,0.0,0.0,344020030.9553102,28798397.130608942,0.2263070805433784
76583,76583,0.0955607827450907,89357633.86347154,0.0,611448996.0059884,28798397.130608942,0.6877177942900653
76584,76584,0.0,0.0,0.0,136972779.58288932,28798397.130608942,0.0810146739070383
76585,76585,0.0072418910847541,9390554.329958882,0.0,3123459138.9863973,28798397.130608942,1.7571317621342095
76586,76586,0.0,0.0,0.0,2233509710.586339,28798397.130608942,1.8809140664437125
76587,76587,0.3157366656164005,337375889.0553077,0.0,591052688.5139201,28798397.130608942,0.5433262894204254
76588,76588,0.0,0.0,0.0,453720540.7277984,28798397.130608942,0.3685835536419792
76589,76589,0.0,0.0,0.0,2847964686.1347904,28798397.130608942,1.7591147115529986
76590,76590,0.0,0.0,0.0,1477589400.0584505,28798397.130608942,1.0297408376721906
76591,76591,0.0,0.0,0.0,2800854058.8151693,28798397.130608942,1.99316416900448
76592,76592,0.0,0.0,0.0,2765494186.4076457,28798397.130608942,1.8008811364962811
76593,76593,0.0734778698339887,107287028.36672369,0.0,1246888584.231833,28798397.130608942,0.906178550279563
76594,76594,0.0297012527704789,36030127.33596205,0.0,2778815270.870047,28798397.130608942,1.8107311396515853
76595,76595,0.0,0.0,0.0,150898454.01573008,28798397.130608942,0.1699917084142563
76596,76596,0.0,0.0,0.0,68370255.54783848,28798397.130608942,0.0586482314839255
76597,76597,0.0972627081756607,93292009.19057392,0.0,2349615812.295726,28798397.130608942,1.855511499055488
76598,76598,0.0,0.0,0.0,2837253524.6194963,28798397.130608942,1.750809162495941
76599,76599,0.0,0.0,0.0,2422313784.071592,28798397.130608942,1.7409134954546592
76600,76600,0.0,0.0,0.0,180909857.73596385,28798397.130608942,0.1550396332935367
76601,76601,0.0,0.0,0.0,290798411.268858,28798397.130608942,0.1508199480488995
76602,76602,0.0922804375595842,119234034.46801032,0.0,428329330.4384444,28798397.130608942,0.2776183609551443
76603,76603,0.1207084618503953,143269083.80690905,0.0,3024860000.2919555,28798397.130608942,1.904050571695076
76604,76604,0.0,0.0,0.0,496127760.2313612,28798397.130608942,0.4268021075624493
76605,76605,0.6660061599395799,862099753.3398037,0.0,981325617.3856056,28798397.130608942,0.7611829641053416
76606,76606,0.0397005216048819,31036237.820337817,0.0,57304668.37538287,28798397.130608942,0.0725648199151279
76607,76607,0.0,0.0,0.0,404980771.0371311,28798397.130608942,0.4361618614217888
76608,76608,0.4296859169490601,451997884.91965055,0.0,506869868.4779844,28798397.130608942,0.4782843180700393
76609,76609,0.0,0.0,0.0,1584251825.824755,28798397.130608942,1.2642765608094089
76610,76610,0.61159396359682,665660782.8185965,0.0,887864269.4269967,28798397.130608942,0.9022533018058796
76611,76611,0.0,0.0,0.0,254705481.1449673,28798397.130608942,0.2286860214113434
76612,76612,0.0403838640006837,36712248.31184848,0.0,106255012.24773902,28798397.130608942,0.1497444290124005
76613,76613,0.0074640138989936,8199217.95097095,0.0,102221255.41966435,28798397.130608942,0.0921547273062347
76614,76614,0.0,0.0,0.0,2885024122.582733,28798397.130608942,1.7878719156906353
76615,76615,0.0,0.0,0.0,351701538.4125545,28798397.130608942,0.2502740540098411
76616,76616,0.0,0.0,0.0,3566492129.348312,28798397.130608942,1.7495717701827305
76617,76617,0.0,0.0,0.0,3650501907.697682,28798397.130608942,2.2728724763216395
76618,76618,0.0,0.0,0.0,186083214.14488423,28798397.130608942,0.1392765680264511
76619,76619,0.6980510000354122,628838601.6905193,0.0,725708352.3599257,28798397.130608942,0.8074474686321642
76620,76620,0.0477741434862267,43623726.30393845,0.0,73934721.13805656,28798397.130608942,0.0800414098408217
76621,76621,0.0,0.0,0.0,844638724.4645247,28798397.130608942,0.5128115939267467
76622,76622,0.0,0.0,0.0,1002328714.1389284,28798397.130608942,0.8823322732427951
76623,76623,0.009674458189637,8644144.761548596,0.0,41526658.28801021,28798397.130608942,0.0562606291946041
76624,76624,0.0595622908811824,61050383.675062895,0.0,104193170.89445308,28798397.130608942,0.0969698829678309
76625,76625,0.0,0.0,0.0,1692891368.1560638,28798397.130608942,1.2085934889377006
76626,76626,0.0,0.0,0.0,1081861146.616734,28798397.130608942,0.7940735843075897
76627,76627,0.0,0.0,0.0,2415569970.567886,28798397.130608942,1.7190200516138785
76628,76628,0.0,0.0,0.0,2488097104.429518,28798397.130608942,1.7655619648703582
76629,76629,0.0,0.0,0.0,171759520.3268326,28798397.130608942,0.1425175890740793
76630,76630,0.0,0.0,0.0,2812155149.375858,28798397.130608942,1.962148685969963
76631,76631,0.0,0.0,0.0,641024839.3387302,28798397.130608942,0.6584586586757271
76632,76632,0.0,0.0,0.0,2551396298.8103857,28798397.130608942,1.7789812267469365
76633,76633,0.0752845642891697,85010392.22300732,0.0,2428185302.6739235,28798397.130608942,1.637508638123884
76634,76634,0.505955261843454,547764240.1287075,0.0,703511698.4407606,28798397.130608942,0.658131942791699
76635,76635,0.0,0.0,0.0,3162725548.3768,28798397.130608942,1.7883924354442764
76636,76636,0.5780889319152331,554921645.045407,0.0,784393055.2265329,28798397.130608942,0.8323369339198228
76637,76637,0.046374811293641,58724625.80391427,0.0,115859203.15520868,28798397.130608942,0.0894652338987158
76638,76638,0.0,0.0,0.0,64658233.12199107,28798397.130608942,0.0494373748093752
76639,76639,0.1305755050339697,104127683.64383428,0.0,211207743.299025,28798397.130608942,0.2395697642462309
76640,76640,0.0,0.0,0.0,2513759852.8371863,28798397.130608942,1.7460993776778548
76641,76641,0.0,0.0,0.0,1287624237.3916862,28798397.130608942,0.8017128785816744
76642,76642,0.0,0.0,0.0,755139621.5729104,28798397.130608942,0.5199911766276151
76643,76643,0.0,0.0,0.0,2717931454.9455323,28798397.130608942,1.760806355379449
76644,76644,0.0744747810491598,60958680.65537682,0.0,263932366.41757247,28798397.130608942,0.3307647350014565
76645,76645,0.0841570177514329,81993384.86484721,0.0,2319385125.3579965,28798397.130608942,1.826472797405268
76646,76646,0.0,0.0,0.0,80197543.42562331,28798397.130608942,0.0550103100175586
76647,76647,0.0,0.0,0.0,143065304.24374086,28798397.130608942,0.111220771100633
76648,76648,0.0,0.0,0.0,269510440.4798852,28798397.130608942,0.1629607813707839
76649,76649,0.0,0.0,0.0,2461681246.6930995,28798397.130608942,1.774376632776435
76650,76650,0.0,0.0,0.0,2535469276.720176,28798397.130608942,1.7650600612318748
76651,76651,0.0,0.0,0.0,1123256635.179778,28798397.130608942,0.7230395828719425
